time s,mass kg,height m,velocity m/s,mach,acceleration m/s^2,aerodrag N,numOfStages
9170.000,5000.000,43930026.802,3346.751,9.757,-0.157,0.000,1
9171.000,5000.000,43933373.474,3346.594,9.757,-0.157,0.000,1
9172.000,5000.000,43936719.989,3346.436,9.756,-0.157,0.000,1
9173.000,5000.000,43940066.347,3346.279,9.756,-0.157,0.000,1
9174.000,5000.000,43943412.547,3346.122,9.755,-0.157,0.000,1
9175.000,5000.000,43946758.590,3345.964,9.755,-0.157,0.000,1
9176.000,5000.000,43950104.476,3345.807,9.755,-0.157,0.000,1
9177.000,5000.000,43953450.204,3345.650,9.754,-0.157,0.000,1
9178.000,5000.000,43956795.776,3345.493,9.754,-0.157,0.000,1
9179.000,5000.000,43960141.190,3345.335,9.753,-0.157,0.000,1
9180.000,5000.000,43963486.447,3345.178,9.753,-0.157,0.000,1
9181.000,5000.000,43966831.546,3345.021,9.752,-0.157,0.000,1
9182.000,5000.000,43970176.489,3344.864,9.752,-0.157,0.000,1
9183.000,5000.000,43973521.274,3344.707,9.751,-0.157,0.000,1
9184.000,5000.000,43976865.903,3344.550,9.751,-0.157,0.000,1
9185.000,5000.000,43980210.374,3344.393,9.750,-0.157,0.000,1
9186.000,5000.000,43983554.688,3344.236,9.750,-0.157,0.000,1
9187.000,5000.000,43986898.846,3344.079,9.750,-0.157,0.000,1
9188.000,5000.000,43990242.846,3343.922,9.749,-0.157,0.000,1
9189.000,5000.000,43993586.689,3343.765,9.749,-0.157,0.000,1
9190.000,5000.000,43996930.375,3343.608,9.748,-0.157,0.000,1
9191.000,5000.000,44000273.904,3343.451,9.748,-0.157,0.000,1
9192.000,5000.000,44003617.277,3343.294,9.747,-0.157,0.000,1
9193.000,5000.000,44006960.492,3343.137,9.747,-0.157,0.000,1
9194.000,5000.000,44010303.550,3342.980,9.746,-0.157,0.000,1
9195.000,5000.000,44013646.452,3342.823,9.746,-0.157,0.000,1
9196.000,5000.000,44016989.197,3342.666,9.745,-0.157,0.000,1
9197.000,5000.000,44020331.785,3342.510,9.745,-0.157,0.000,1
9198.000,5000.000,44023674.216,3342.353,9.744,-0.157,0.000,1
9199.000,5000.000,44027016.490,3342.196,9.744,-0.157,0.000,1
9200.000,5000.000,44030358.608,3342.039,9.744,-0.157,0.000,1
9201.000,5000.000,44033700.569,3341.882,9.743,-0.157,0.000,1
9202.000,5000.000,44037042.373,3341.726,9.743,-0.157,0.000,1
9203.000,5000.000,44040384.020,3341.569,9.742,-0.157,0.000,1
9204.000,5000.000,44043725.511,3341.412,9.742,-0.157,0.000,1
9205.000,5000.000,44047066.845,3341.256,9.741,-0.157,0.000,1
9206.000,5000.000,44050408.022,3341.099,9.741,-0.157,0.000,1
9207.000,5000.000,44053749.043,3340.942,9.740,-0.157,0.000,1
9208.000,5000.000,44057089.907,3340.786,9.740,-0.157,0.000,1
9209.000,5000.000,44060430.615,3340.629,9.739,-0.157,0.000,1
9210.000,5000.000,44063771.166,3340.473,9.739,-0.157,0.000,1
9211.000,5000.000,44067111.560,3340.316,9.739,-0.157,0.000,1
9212.000,5000.000,44070451.798,3340.160,9.738,-0.156,0.000,1
9213.000,5000.000,44073791.880,3340.003,9.738,-0.156,0.000,1
9214.000,5000.000,44077131.805,3339.847,9.737,-0.156,0.000,1
9215.000,5000.000,44080471.574,3339.690,9.737,-0.156,0.000,1
9216.000,5000.000,44083811.186,3339.534,9.736,-0.156,0.000,1
9217.000,5000.000,44087150.641,3339.377,9.736,-0.156,0.000,1
9218.000,5000.000,44090489.941,3339.221,9.735,-0.156,0.000,1
9219.000,5000.000,44093829.084,3339.065,9.735,-0.156,0.000,1
9220.000,5000.000,44097168.070,3338.908,9.734,-0.156,0.000,1
9221.000,5000.000,44100506.900,3338.752,9.734,-0.156,0.000,1
9222.000,5000.000,44103845.574,3338.596,9.734,-0.156,0.000,1
9223.000,5000.000,44107184.092,3338.440,9.733,-0.156,0.000,1
9224.000,5000.000,44110522.453,3338.283,9.733,-0.156,0.000,1
9225.000,5000.000,44113860.658,3338.127,9.732,-0.156,0.000,1
9226.000,5000.000,44117198.707,3337.971,9.732,-0.156,0.000,1
9227.000,5000.000,44120536.600,3337.815,9.731,-0.156,0.000,1
9228.000,5000.000,44123874.337,3337.658,9.731,-0.156,0.000,1
9229.000,5000.000,44127211.917,3337.502,9.730,-0.156,0.000,1
9230.000,5000.000,44130549.341,3337.346,9.730,-0.156,0.000,1
9231.000,5000.000,44133886.609,3337.190,9.729,-0.156,0.000,1
9232.000,5000.000,44137223.721,3337.034,9.729,-0.156,0.000,1
9233.000,5000.000,44140560.677,3336.878,9.729,-0.156,0.000,1
9234.000,5000.000,44143897.477,3336.722,9.728,-0.156,0.000,1
9235.000,5000.000,44147234.120,3336.566,9.728,-0.156,0.000,1
9236.000,5000.000,44150570.608,3336.410,9.727,-0.156,0.000,1
9237.000,5000.000,44153906.940,3336.254,9.727,-0.156,0.000,1
9238.000,5000.000,44157243.116,3336.098,9.726,-0.156,0.000,1
9239.000,5000.000,44160579.135,3335.942,9.726,-0.156,0.000,1
9240.000,5000.000,44163914.999,3335.786,9.725,-0.156,0.000,1
9241.000,5000.000,44167250.707,3335.630,9.725,-0.156,0.000,1
9242.000,5000.000,44170586.259,3335.474,9.724,-0.156,0.000,1
9243.000,5000.000,44173921.655,3335.318,9.724,-0.156,0.000,1
9244.000,5000.000,44177256.896,3335.162,9.724,-0.156,0.000,1
9245.000,5000.000,44180591.980,3335.007,9.723,-0.156,0.000,1
9246.000,5000.000,44183926.909,3334.851,9.723,-0.156,0.000,1
9247.000,5000.000,44187261.682,3334.695,9.722,-0.156,0.000,1
9248.000,5000.000,44190596.299,3334.539,9.722,-0.156,0.000,1
9249.000,5000.000,44193930.760,3334.383,9.721,-0.156,0.000,1
9250.000,5000.000,44197265.066,3334.228,9.721,-0.156,0.000,1
9251.000,5000.000,44200599.216,3334.072,9.720,-0.156,0.000,1
9252.000,5000.000,44203933.210,3333.916,9.720,-0.156,0.000,1
9253.000,5000.000,44207267.048,3333.761,9.719,-0.156,0.000,1
9254.000,5000.000,44210600.731,3333.605,9.719,-0.156,0.000,1
9255.000,5000.000,44213934.258,3333.449,9.719,-0.156,0.000,1
9256.000,5000.000,44217267.630,3333.294,9.718,-0.156,0.000,1
9257.000,5000.000,44220600.846,3333.138,9.718,-0.156,0.000,1
9258.000,5000.000,44223933.906,3332.983,9.717,-0.156,0.000,1
9259.000,5000.000,44227266.811,3332.827,9.717,-0.156,0.000,1
9260.000,5000.000,44230599.561,3332.672,9.716,-0.156,0.000,1
9261.000,5000.000,44233932.154,3332.516,9.716,-0.155,0.000,1
9262.000,5000.000,44237264.593,3332.361,9.715,-0.155,0.000,1
9263.000,5000.000,44240596.876,3332.205,9.715,-0.155,0.000,1
9264.000,5000.000,44243929.003,3332.050,9.714,-0.155,0.000,1
9265.000,5000.000,44247260.975,3331.894,9.714,-0.155,0.000,1
9266.000,5000.000,44250592.792,3331.739,9.714,-0.155,0.000,1
9267.000,5000.000,44253924.453,3331.584,9.713,-0.155,0.000,1
9268.000,5000.000,44257255.959,3331.428,9.713,-0.155,0.000,1
9269.000,5000.000,44260587.309,3331.273,9.712,-0.155,0.000,1
9270.000,5000.000,44263918.505,3331.118,9.712,-0.155,0.000,1
9271.000,5000.000,44267249.544,3330.962,9.711,-0.155,0.000,1
9272.000,5000.000,44270580.429,3330.807,9.711,-0.155,0.000,1
9273.000,5000.000,44273911.158,3330.652,9.710,-0.155,0.000,1
9274.000,5000.000,44277241.732,3330.496,9.710,-0.155,0.000,1
9275.000,5000.000,44280572.151,3330.341,9.709,-0.155,0.000,1
9276.000,5000.000,44283902.415,3330.186,9.709,-0.155,0.000,1
9277.000,5000.000,44287232.523,3330.031,9.709,-0.155,0.000,1
9278.000,5000.000,44290562.477,3329.876,9.708,-0.155,0.000,1
9279.000,5000.000,44293892.275,3329.721,9.708,-0.155,0.000,1
9280.000,5000.000,44297221.918,3329.566,9.707,-0.155,0.000,1
9281.000,5000.000,44300551.406,3329.410,9.707,-0.155,0.000,1
9282.000,5000.000,44303880.739,3329.255,9.706,-0.155,0.000,1
9283.000,5000.000,44307209.917,3329.100,9.706,-0.155,0.000,1
9284.000,5000.000,44310538.940,3328.945,9.705,-0.155,0.000,1
9285.000,5000.000,44313867.807,3328.790,9.705,-0.155,0.000,1
9286.000,5000.000,44317196.520,3328.635,9.704,-0.155,0.000,1
9287.000,5000.000,44320525.078,3328.480,9.704,-0.155,0.000,1
9288.000,5000.000,44323853.481,3328.325,9.704,-0.155,0.000,1
9289.000,5000.000,44327181.729,3328.170,9.703,-0.155,0.000,1
9290.000,5000.000,44330509.822,3328.016,9.703,-0.155,0.000,1
9291.000,5000.000,44333837.760,3327.861,9.702,-0.155,0.000,1
9292.000,5000.000,44337165.543,3327.706,9.702,-0.155,0.000,1
9293.000,5000.000,44340493.171,3327.551,9.701,-0.155,0.000,1
9294.000,5000.000,44343820.645,3327.396,9.701,-0.155,0.000,1
9295.000,5000.000,44347147.963,3327.241,9.700,-0.155,0.000,1
9296.000,5000.000,44350475.127,3327.087,9.700,-0.155,0.000,1
9297.000,5000.000,44353802.136,3326.932,9.700,-0.155,0.000,1
9298.000,5000.000,44357128.991,3326.777,9.699,-0.155,0.000,1
9299.000,5000.000,44360455.690,3326.622,9.699,-0.155,0.000,1
9300.000,5000.000,44363782.235,3326.468,9.698,-0.155,0.000,1
9301.000,5000.000,44367108.626,3326.313,9.698,-0.155,0.000,1
9302.000,5000.000,44370434.861,3326.158,9.697,-0.155,0.000,1
9303.000,5000.000,44373760.942,3326.004,9.697,-0.155,0.000,1
9304.000,5000.000,44377086.868,3325.849,9.696,-0.155,0.000,1
9305.000,5000.000,44380412.640,3325.694,9.696,-0.155,0.000,1
9306.000,5000.000,44383738.257,3325.540,9.695,-0.155,0.000,1
9307.000,5000.000,44387063.720,3325.385,9.695,-0.155,0.000,1
9308.000,5000.000,44390389.028,3325.231,9.695,-0.155,0.000,1
9309.000,5000.000,44393714.181,3325.076,9.694,-0.155,0.000,1
9310.000,5000.000,44397039.180,3324.922,9.694,-0.154,0.000,1
9311.000,5000.000,44400364.024,3324.767,9.693,-0.154,0.000,1
9312.000,5000.000,44403688.714,3324.613,9.693,-0.154,0.000,1
9313.000,5000.000,44407013.250,3324.458,9.692,-0.154,0.000,1
9314.000,5000.000,44410337.631,3324.304,9.692,-0.154,0.000,1
9315.000,5000.000,44413661.857,3324.149,9.691,-0.154,0.000,1
9316.000,5000.000,44416985.930,3323.995,9.691,-0.154,0.000,1
9317.000,5000.000,44420309.847,3323.841,9.690,-0.154,0.000,1
9318.000,5000.000,44423633.611,3323.686,9.690,-0.154,0.000,1
9319.000,5000.000,44426957.220,3323.532,9.690,-0.154,0.000,1
9320.000,5000.000,44430280.675,3323.378,9.689,-0.154,0.000,1
9321.000,5000.000,44433603.976,3323.223,9.689,-0.154,0.000,1
9322.000,5000.000,44436927.122,3323.069,9.688,-0.154,0.000,1
9323.000,5000.000,44440250.114,3322.915,9.688,-0.154,0.000,1
9324.000,5000.000,44443572.952,3322.761,9.687,-0.154,0.000,1
9325.000,5000.000,44446895.636,3322.607,9.687,-0.154,0.000,1
9326.000,5000.000,44450218.165,3322.452,9.686,-0.154,0.000,1
9327.000,5000.000,44453540.540,3322.298,9.686,-0.154,0.000,1
9328.000,5000.000,44456862.762,3322.144,9.686,-0.154,0.000,1
9329.000,5000.000,44460184.829,3321.990,9.685,-0.154,0.000,1
9330.000,5000.000,44463506.742,3321.836,9.685,-0.154,0.000,1
9331.000,5000.000,44466828.500,3321.682,9.684,-0.154,0.000,1
9332.000,5000.000,44470150.105,3321.528,9.684,-0.154,0.000,1
9333.000,5000.000,44473471.556,3321.374,9.683,-0.154,0.000,1
9334.000,5000.000,44476792.853,3321.220,9.683,-0.154,0.000,1
9335.000,5000.000,44480113.995,3321.066,9.682,-0.154,0.000,1
9336.000,5000.000,44483434.984,3320.912,9.682,-0.154,0.000,1
9337.000,5000.000,44486755.819,3320.758,9.682,-0.154,0.000,1
9338.000,5000.000,44490076.499,3320.604,9.681,-0.154,0.000,1
9339.000,5000.000,44493397.026,3320.450,9.681,-0.154,0.000,1
9340.000,5000.000,44496717.399,3320.296,9.680,-0.154,0.000,1
9341.000,5000.000,44500037.618,3320.142,9.680,-0.154,0.000,1
9342.000,5000.000,44503357.684,3319.988,9.679,-0.154,0.000,1
9343.000,5000.000,44506677.595,3319.834,9.679,-0.154,0.000,1
9344.000,5000.000,44509997.352,3319.681,9.678,-0.154,0.000,1
9345.000,5000.000,44513316.956,3319.527,9.678,-0.154,0.000,1
9346.000,5000.000,44516636.406,3319.373,9.677,-0.154,0.000,1
9347.000,5000.000,44519955.702,3319.219,9.677,-0.154,0.000,1
9348.000,5000.000,44523274.845,3319.066,9.677,-0.154,0.000,1
9349.000,5000.000,44526593.833,3318.912,9.676,-0.154,0.000,1
9350.000,5000.000,44529912.668,3318.758,9.676,-0.154,0.000,1
9351.000,5000.000,44533231.350,3318.604,9.675,-0.154,0.000,1
9352.000,5000.000,44536549.877,3318.451,9.675,-0.154,0.000,1
9353.000,5000.000,44539868.251,3318.297,9.674,-0.154,0.000,1
9354.000,5000.000,44543186.472,3318.144,9.674,-0.154,0.000,1
9355.000,5000.000,44546504.538,3317.990,9.673,-0.154,0.000,1
9356.000,5000.000,44549822.452,3317.836,9.673,-0.154,0.000,1
9357.000,5000.000,44553140.211,3317.683,9.673,-0.154,0.000,1
9358.000,5000.000,44556457.817,3317.529,9.672,-0.154,0.000,1
9359.000,5000.000,44559775.270,3317.376,9.672,-0.154,0.000,1
9360.000,5000.000,44563092.569,3317.222,9.671,-0.153,0.000,1
9361.000,5000.000,44566409.714,3317.069,9.671,-0.153,0.000,1
9362.000,5000.000,44569726.706,3316.915,9.670,-0.153,0.000,1
9363.000,5000.000,44573043.545,3316.762,9.670,-0.153,0.000,1
9364.000,5000.000,44576360.230,3316.609,9.669,-0.153,0.000,1
9365.000,5000.000,44579676.762,3316.455,9.669,-0.153,0.000,1
9366.000,5000.000,44582993.141,3316.302,9.669,-0.153,0.000,1
9367.000,5000.000,44586309.366,3316.148,9.668,-0.153,0.000,1
9368.000,5000.000,44589625.437,3315.995,9.668,-0.153,0.000,1
9369.000,5000.000,44592941.356,3315.842,9.667,-0.153,0.000,1
9370.000,5000.000,44596257.121,3315.688,9.667,-0.153,0.000,1
9371.000,5000.000,44599572.733,3315.535,9.666,-0.153,0.000,1
9372.000,5000.000,44602888.191,3315.382,9.666,-0.153,0.000,1
9373.000,5000.000,44606203.496,3315.229,9.665,-0.153,0.000,1
9374.000,5000.000,44609518.648,3315.075,9.665,-0.153,0.000,1
9375.000,5000.000,44612833.647,3314.922,9.664,-0.153,0.000,1
9376.000,5000.000,44616148.493,3314.769,9.664,-0.153,0.000,1
9377.000,5000.000,44619463.185,3314.616,9.664,-0.153,0.000,1
9378.000,5000.000,44622777.725,3314.463,9.663,-0.153,0.000,1
9379.000,5000.000,44626092.111,3314.310,9.663,-0.153,0.000,1
9380.000,5000.000,44629406.344,3314.157,9.662,-0.153,0.000,1
9381.000,5000.000,44632720.424,3314.003,9.662,-0.153,0.000,1
9382.000,5000.000,44636034.351,3313.850,9.661,-0.153,0.000,1
9383.000,5000.000,44639348.125,3313.697,9.661,-0.153,0.000,1
9384.000,5000.000,44642661.746,3313.544,9.660,-0.153,0.000,1
9385.000,5000.000,44645975.214,3313.391,9.660,-0.153,0.000,1
9386.000,5000.000,44649288.529,3313.238,9.660,-0.153,0.000,1
9387.000,5000.000,44652601.691,3313.085,9.659,-0.153,0.000,1
9388.000,5000.000,44655914.700,3312.933,9.659,-0.153,0.000,1
9389.000,5000.000,44659227.556,3312.780,9.658,-0.153,0.000,1
9390.000,5000.000,44662540.259,3312.627,9.658,-0.153,0.000,1
9391.000,5000.000,44665852.809,3312.474,9.657,-0.153,0.000,1
9392.000,5000.000,44669165.207,3312.321,9.657,-0.153,0.000,1
9393.000,5000.000,44672477.451,3312.168,9.656,-0.153,0.000,1
9394.000,5000.000,44675789.543,3312.015,9.656,-0.153,0.000,1
9395.000,5000.000,44679101.482,3311.863,9.656,-0.153,0.000,1
9396.000,5000.000,44682413.268,3311.710,9.655,-0.153,0.000,1
9397.000,5000.000,44685724.901,3311.557,9.655,-0.153,0.000,1
9398.000,5000.000,44689036.382,3311.404,9.654,-0.153,0.000,1
9399.000,5000.000,44692347.710,3311.252,9.654,-0.153,0.000,1
9400.000,5000.000,44695658.885,3311.099,9.653,-0.153,0.000,1
9401.000,5000.000,44698969.907,3310.946,9.653,-0.153,0.000,1
9402.000,5000.000,44702280.777,3310.793,9.652,-0.153,0.000,1
9403.000,5000.000,44705591.494,3310.641,9.652,-0.153,0.000,1
9404.000,5000.000,44708902.059,3310.488,9.652,-0.153,0.000,1
9405.000,5000.000,44712212.471,3310.336,9.651,-0.153,0.000,1
9406.000,5000.000,44715522.730,3310.183,9.651,-0.153,0.000,1
9407.000,5000.000,44718832.837,3310.030,9.650,-0.153,0.000,1
9408.000,5000.000,44722142.791,3309.878,9.650,-0.153,0.000,1
9409.000,5000.000,44725452.593,3309.725,9.649,-0.153,0.000,1
9410.000,5000.000,44728762.242,3309.573,9.649,-0.152,0.000,1
9411.000,5000.000,44732071.738,3309.420,9.648,-0.152,0.000,1
9412.000,5000.000,44735381.083,3309.268,9.648,-0.152,0.000,1
9413.000,5000.000,44738690.274,3309.116,9.648,-0.152,0.000,1
9414.000,5000.000,44741999.314,3308.963,9.647,-0.152,0.000,1
9415.000,5000.000,44745308.201,3308.811,9.647,-0.152,0.000,1
9416.000,5000.000,44748616.935,3308.658,9.646,-0.152,0.000,1
9417.000,5000.000,44751925.517,3308.506,9.646,-0.152,0.000,1
9418.000,5000.000,44755233.947,3308.354,9.645,-0.152,0.000,1
9419.000,5000.000,44758542.224,3308.201,9.645,-0.152,0.000,1
9420.000,5000.000,44761850.350,3308.049,9.644,-0.152,0.000,1
9421.000,5000.000,44765158.322,3307.897,9.644,-0.152,0.000,1
9422.000,5000.000,44768466.143,3307.744,9.644,-0.152,0.000,1
9423.000,5000.000,44771773.811,3307.592,9.643,-0.152,0.000,1
9424.000,5000.000,44775081.327,3307.440,9.643,-0.152,0.000,1
9425.000,5000.000,44778388.691,3307.288,9.642,-0.152,0.000,1
9426.000,5000.000,44781695.903,3307.136,9.642,-0.152,0.000,1
9427.000,5000.000,44785002.962,3306.983,9.641,-0.152,0.000,1
9428.000,5000.000,44788309.870,3306.831,9.641,-0.152,0.000,1
9429.000,5000.000,44791616.625,3306.679,9.640,-0.152,0.000,1
9430.000,5000.000,44794923.228,3306.527,9.640,-0.152,0.000,1
9431.000,5000.000,44798229.679,3306.375,9.640,-0.152,0.000,1
9432.000,5000.000,44801535.978,3306.223,9.639,-0.152,0.000,1
9433.000,5000.000,44804842.125,3306.071,9.639,-0.152,0.000,1
9434.000,5000.000,44808148.119,3305.919,9.638,-0.152,0.000,1
9435.000,5000.000,44811453.962,3305.767,9.638,-0.152,0.000,1
9436.000,5000.000,44814759.653,3305.615,9.637,-0.152,0.000,1
9437.000,5000.000,44818065.192,3305.463,9.637,-0.152,0.000,1
9438.000,5000.000,44821370.579,3305.311,9.636,-0.152,0.000,1
9439.000,5000.000,44824675.813,3305.159,9.636,-0.152,0.000,1
9440.000,5000.000,44827980.896,3305.007,9.636,-0.152,0.000,1
9441.000,5000.000,44831285.828,3304.855,9.635,-0.152,0.000,1
9442.000,5000.000,44834590.607,3304.703,9.635,-0.152,0.000,1
9443.000,5000.000,44837895.234,3304.551,9.634,-0.152,0.000,1
9444.000,5000.000,44841199.710,3304.400,9.634,-0.152,0.000,1
9445.000,5000.000,44844504.033,3304.248,9.633,-0.152,0.000,1
9446.000,5000.000,44847808.205,3304.096,9.633,-0.152,0.000,1
9447.000,5000.000,44851112.225,3303.944,9.632,-0.152,0.000,1
9448.000,5000.000,44854416.093,3303.792,9.632,-0.152,0.000,1
9449.000,5000.000,44857719.810,3303.641,9.632,-0.152,0.000,1
9450.000,5000.000,44861023.375,3303.489,9.631,-0.152,0.000,1
9451.000,5000.000,44864326.788,3303.337,9.631,-0.152,0.000,1
9452.000,5000.000,44867630.049,3303.186,9.630,-0.152,0.000,1
9453.000,5000.000,44870933.159,3303.034,9.630,-0.152,0.000,1
9454.000,5000.000,44874236.117,3302.882,9.629,-0.152,0.000,1
9455.000,5000.000,44877538.924,3302.731,9.629,-0.152,0.000,1
9456.000,5000.000,44880841.579,3302.579,9.629,-0.152,0.000,1
9457.000,5000.000,44884144.082,3302.428,9.628,-0.152,0.000,1
9458.000,5000.000,44887446.434,3302.276,9.628,-0.152,0.000,1
9459.000,5000.000,44890748.634,3302.124,9.627,-0.152,0.000,1
9460.000,5000.000,44894050.683,3301.973,9.627,-0.152,0.000,1
9461.000,5000.000,44897352.580,3301.821,9.626,-0.151,0.000,1
9462.000,5000.000,44900654.326,3301.670,9.626,-0.151,0.000,1
9463.000,5000.000,44903955.920,3301.518,9.625,-0.151,0.000,1
9464.000,5000.000,44907257.363,3301.367,9.625,-0.151,0.000,1
9465.000,5000.000,44910558.654,3301.216,9.625,-0.151,0.000,1
9466.000,5000.000,44913859.794,3301.064,9.624,-0.151,0.000,1
9467.000,5000.000,44917160.782,3300.913,9.624,-0.151,0.000,1
9468.000,5000.000,44920461.619,3300.761,9.623,-0.151,0.000,1
9469.000,5000.000,44923762.305,3300.610,9.623,-0.151,0.000,1
9470.000,5000.000,44927062.840,3300.459,9.622,-0.151,0.000,1
9471.000,5000.000,44930363.223,3300.307,9.622,-0.151,0.000,1
9472.000,5000.000,44933663.455,3300.156,9.621,-0.151,0.000,1
9473.000,5000.000,44936963.535,3300.005,9.621,-0.151,0.000,1
9474.000,5000.000,44940263.464,3299.854,9.621,-0.151,0.000,1
9475.000,5000.000,44943563.243,3299.702,9.620,-0.151,0.000,1
9476.000,5000.000,44946862.869,3299.551,9.620,-0.151,0.000,1
9477.000,5000.000,44950162.345,3299.400,9.619,-0.151,0.000,1
9478.000,5000.000,44953461.670,3299.249,9.619,-0.151,0.000,1
9479.000,5000.000,44956760.843,3299.098,9.618,-0.151,0.000,1
9480.000,5000.000,44960059.865,3298.947,9.618,-0.151,0.000,1
9481.000,5000.000,44963358.736,3298.795,9.617,-0.151,0.000,1
9482.000,5000.000,44966657.456,3298.644,9.617,-0.151,0.000,1
9483.000,5000.000,44969956.025,3298.493,9.617,-0.151,0.000,1
9484.000,5000.000,44973254.443,3298.342,9.616,-0.151,0.000,1
9485.000,5000.000,44976552.709,3298.191,9.616,-0.151,0.000,1
9486.000,5000.000,44979850.825,3298.040,9.615,-0.151,0.000,1
9487.000,5000.000,44983148.790,3297.889,9.615,-0.151,0.000,1
9488.000,5000.000,44986446.604,3297.738,9.614,-0.151,0.000,1
9489.000,5000.000,44989744.266,3297.587,9.614,-0.151,0.000,1
9490.000,5000.000,44993041.778,3297.436,9.614,-0.151,0.000,1
9491.000,5000.000,44996339.139,3297.285,9.613,-0.151,0.000,1
9492.000,5000.000,44999636.349,3297.135,9.613,-0.151,0.000,1
9493.000,5000.000,45002933.408,3296.984,9.612,-0.151,0.000,1
9494.000,5000.000,45006230.317,3296.833,9.612,-0.151,0.000,1
9495.000,5000.000,45009527.074,3296.682,9.611,-0.151,0.000,1
9496.000,5000.000,45012823.681,3296.531,9.611,-0.151,0.000,1
9497.000,5000.000,45016120.136,3296.380,9.610,-0.151,0.000,1
9498.000,5000.000,45019416.441,3296.230,9.610,-0.151,0.000,1
9499.000,5000.000,45022712.595,3296.079,9.610,-0.151,0.000,1
9500.000,5000.000,45026008.599,3295.928,9.609,-0.151,0.000,1
9501.000,5000.000,45029304.452,3295.777,9.609,-0.151,0.000,1
9502.000,5000.000,45032600.154,3295.627,9.608,-0.151,0.000,1
9503.000,5000.000,45035895.705,3295.476,9.608,-0.151,0.000,1
9504.000,5000.000,45039191.106,3295.325,9.607,-0.151,0.000,1
9505.000,5000.000,45042486.356,3295.175,9.607,-0.151,0.000,1
9506.000,5000.000,45045781.455,3295.024,9.606,-0.151,0.000,1
9507.000,5000.000,45049076.404,3294.873,9.606,-0.151,0.000,1
9508.000,5000.000,45052371.202,3294.723,9.606,-0.151,0.000,1
9509.000,5000.000,45055665.849,3294.572,9.605,-0.151,0.000,1
9510.000,5000.000,45058960.346,3294.422,9.605,-0.151,0.000,1
9511.000,5000.000,45062254.693,3294.271,9.604,-0.151,0.000,1
9512.000,5000.000,45065548.889,3294.121,9.604,-0.151,0.000,1
9513.000,5000.000,45068842.934,3293.970,9.603,-0.150,0.000,1
9514.000,5000.000,45072136.829,3293.820,9.603,-0.150,0.000,1
9515.000,5000.000,45075430.573,3293.669,9.603,-0.150,0.000,1
9516.000,5000.000,45078724.167,3293.519,9.602,-0.150,0.000,1
9517.000,5000.000,45082017.611,3293.368,9.602,-0.150,0.000,1
9518.000,5000.000,45085310.904,3293.218,9.601,-0.150,0.000,1
9519.000,5000.000,45088604.047,3293.068,9.601,-0.150,0.000,1
9520.000,5000.000,45091897.040,3292.917,9.600,-0.150,0.000,1
